,fr,ru,en
1463,prendre,взять,catch
1464,prendre,взять,grab
1465,prendre,взять,use
1466,prendre,взять,pick up
1467,prendre,взять,accept
1468,prendre,взять,
1469,prendre,приняться,no_equality
1470,prendre,занять,take
1471,prendre,занять,adopt
1472,prendre,занять,assumer
1473,prendre,занять,
1474,prendre,есть,
1475,prendre,выпить,
1476,prendre,надеть,no_equality
1477,prendre,поймать,catch
1478,prendre,поймать,grab
1479,prendre,поймать,capture
1480,prendre,поймать,
1481,prendre,идти,take
1482,prendre,идти,go
1483,prendre,идти,become
1484,prendre,идти,
1485,prendre,требовать,take
1486,prendre,требовать,
1487,assez,достаточно,enough
1488,assez,достаточно,quite
1489,assez,достаточно,pretty
1490,assez,достаточно,fairly
1491,assez,достаточно,rather
1492,assez,достаточно,relatively
1493,assez,достаточно,sufficiently
1494,assez,достаточно,sufficient
1495,assez,достаточно,plenty
1496,assez,достаточно,reasonably
1497,assez,достаточно,quite enough
1498,assez,совсем,quite
1499,assez,совсем,pretty
1500,assez,изрядно,quite
1501,assez,изрядно,pretty
1502,assez,хватит,no_equality
1503,assez,будет,no_equality
1504,réchauffer,согреть,warm
1505,réchauffer,согреть,warmer
1506,réchauffer,подогреть,heat
1507,réchauffer,подогреть,warm up
1508,réchauffer,подогреть,heat up
1509,réchauffer,повторно нагревать,heat
1510,réchauffer,повторно нагревать,warm up
1511,réchauffer,возбуждать,no_equality
1512,gel,гель,gel
1513,gel,замораживание,freeze
1514,gel,замораживание,freezing
1515,gel,замораживание,frozen
1516,gel,мороз,frost
1517,réalisation,достижение,achievement
1518,réalisation,достижение,realization
1519,réalisation,достижение,achieving
1520,réalisation,достижение,implementation
1521,réalisation,достижение,attainment
1522,réalisation,достижение,meeting
1523,réalisation,достижение,accomplishment
1524,réalisation,достижение,
1525,réalisation,реализация,realization
1526,réalisation,реализация,achieving
1527,réalisation,реализация,implementation
1528,réalisation,реализация,realisation
1529,réalisation,реализация,implementing
1530,réalisation,реализация,project
1531,réalisation,реализация,
1532,réalisation,претворение в жизнь,implementation
1533,réalisation,претворение в жизнь,implementing
1534,réalisation,практика,
1535,réalisation,постановка,production
1536,réalisation,объект,project
1537,réalisation,объект,
1538,réalisation,продажа,no_equality
1539,réalisation,произведение,no_equality
1540,réalisation,строительный объект,no_equality
1541,alarme,тревога,alarm
1542,alarme,тревога,alert
1543,alarme,тревога,bell
1544,alarme,тревога,concern
1545,alarme,боевая тревога,no_equality
1546,alarme,переполох,alarm
1547,alarmé,встревоженный,alarmed
1548,alarmé,испуганный,startled
1549,émettre,излучать,emit
1550,émettre,излучать,radiate
1551,émettre,выдать,issue
1552,émettre,выдать,give
1553,émettre,выдать,produce
1554,émettre,выдать,
1555,émettre,выделять,emit
1556,émettre,выделять,
1557,émettre,посылать,send
1558,émettre,высказать,make
1559,émettre,высказать,give
1560,émettre,высказать,express
1561,émettre,высказать,utter
1562,émettre,высказать,
1563,émettre,выписать,issue
1564,émettre,давать,issue
1565,émettre,давать,make
1566,émettre,давать,give
1567,émettre,давать,deliver
1568,émettre,давать,produce
1569,émettre,давать,
1570,émettre,выносить,issue
1571,émettre,выносить,make
1572,émettre,выносить,
1573,voire,даже,even
1574,voire,даже,indeed
1575,voire,даже,nay
1576,voire,даже,
1577,indemnité,компенсация,compensation
1578,indemnité,компенсация,indemnity
1579,indemnité,компенсация,award
1580,indemnité,компенсация,damage
1581,indemnité,компенсация,indemnification
1582,indemnité,компенсация,
1583,indemnité,пособие,allowance
1584,indemnité,пособие,indemnity
1585,indemnité,пособие,benefit
1586,indemnité,пособие,grant
1587,indemnité,пособие,payment
1588,indemnité,пособие,entitlement
1589,indemnité,пособие,
1590,indemnité,оклад,salary
1591,indemnité,страховое возмещение,no_equality
1592,indemnité,оплата расходов,payment
1593,indemnité,оплата расходов,fee
1594,indemnité,страховка,no_equality
1595,indemnité,отступные,severance
1596,indemnité,жалованье,salary
1597,banlieue,пригород,suburb
1598,banlieue,пригород,outskirts
1599,banlieue,пригород,suburbia
1600,banlieue,пригород,countryside
1601,banlieue,пригородный район,suburban
1602,banlieue,пригородный район,commuter
1603,banlieue,пригородный район,neighborhood
1604,banlieue,пригородный район,neighbourhood
1605,banlieue,пассажирский поезд,no_equality
1606,plus bas,ниже,no_equality
1607,plus bas,в дальнейшем,no_equality
1608,cadrer,компоновать,no_equality
1609,cadrer,центрировать,no_equality
1610,cadrer,подходить,fit
1611,cadrer,подходить,suit
1612,cadrer,совпадать,no_equality
1613,cadrer,сочетаться,no_equality
1614,cadrer,наводить,no_equality
1615,soirée,вечер,evening
1616,soirée,вечер,night
1617,soirée,вечер,party
1618,soirée,вечер,tonight
1619,soirée,вечер,event
1620,soirée,вечер,soiree
1621,soirée,вечер,dinner
1622,soirée,вечер,gala
1623,soirée,вечер,homecoming
1624,soirée,вечер,
1625,soirée,вечернее время,evening
1626,démarrer,запустить,start
1627,démarrer,запустить,initiate
1628,démarrer,запустить,launch
1629,démarrer,запустить,restart
1630,démarrer,запустить,fire
1631,démarrer,запустить,set off
1632,démarrer,загружать,boot
1633,démarrer,начинаться,start
1634,démarrer,начинаться,begin
1635,démarrer,начинаться,commence
1636,démarrer,стартовать,start
1637,démarrer,стартовать,take off
1638,démarrer,трогаться с места,start
1639,démarrer,трогать с места,no_equality
1640,démarrer,заводить,start
1641,démarrer,включать,turn on
1642,démarrer,включать,
1643,démarrer,двигаться вперед,no_equality
1644,démarrer,отойти,
1645,démarrer,дебютировать,no_equality
1646,avantage,преимущество,advantage
1647,avantage,преимущество,benefit
1648,avantage,преимущество,upper hand
1649,avantage,преимущество,virtue
1650,avantage,преимущество,head start
1651,avantage,преимущество,edge
1652,avantage,преимущество,gain
1653,avantage,преимущество,odds
1654,avantage,преимущество,vantage
1655,avantage,преимущество,
1656,avantage,плюс,upside
1657,avantage,интерес,
1658,avantage,эффект,benefit
1659,avantage,эффект,
1660,avantage,выгодность,no_equality
1661,avantage,больше,no_equality
1662,avantage,достоверный,no_equality
1663,boucle d'oreille,серьга,earring
1664,pourboire,чаевые,tip
1665,pourboire,чаевые,tipper
1666,débutant,новичок,beginner
1667,débutant,новичок,rookie
1668,débutant,новичок,newbie
1669,débutant,новичок,newcomer
1670,débutant,начинающий,beginner
1671,débutant,начавшийся,no_equality
1672,débutant,дебютирующий,no_equality
1673,débutant,начальный,starting
1674,débutant,начальный,beginning
1675,exceptionnel,исключительный,exceptional
1676,exceptionnel,исключительный,outstanding
1677,exceptionnel,исключительный,unique
1678,exceptionnel,исключительный,extraordinary
1679,exceptionnel,исключительный,remarkable
1680,exceptionnel,исключительный,exclusif
1681,exceptionnel,исключительное,exceptional
1682,exceptionnel,исключительное,unique
1683,exceptionnel,исключительное,extraordinary
1684,exceptionnel,исключительное,exclusif
1685,exceptionnel,великолепно,amazing
1686,exceptionnel,великолепно,excellent
1687,exceptionnel,великолепно,wonderful
1688,exceptionnel,необыкновенное,extraordinary
1689,exceptionnel,редкий,no_equality
1690,exceptionnel,недюжинный,no_equality
1691,interruption,прерывание,interruption
1692,interruption,прерывание,interrupt
1693,interruption,прерывание,interrupting
1694,interruption,прерывание,interrupted
1695,interruption,перерыв,interruption
1696,interruption,перерыв,break
1697,interruption,перерыв,suspension
1698,interruption,перерыв,hiatus
1699,interruption,перерыв,intermission
1700,interruption,перерыв,break in
1701,interruption,перерыв,
1702,interruption,нарушение,disruption
1703,interruption,нарушение,break
1704,interruption,нарушение,breaking
1705,interruption,нарушение,
1706,interruption,заминка,no_equality
1707,interruption,выключение,shut-off
1708,interruption,обрыв,no_equality
1709,exact,точный,exact
1710,exact,точный,accurate
1711,exact,точный,precise
1712,exact,точный,accurately
1713,exact,правильный,right
1714,exact,правильный,correct
1715,exact,правильный,accurate
1716,exact,правильный,true
1717,exact,правильный,proper
1718,exact,правильный,
1719,exact,правильно,correct
1720,exact,правильно,accurate
1721,exact,правильно,proper
1722,exact,пунктуальный,no_equality
1723,exact,исправный,no_equality
1724,pêcheur,рыбак,fisherman
1725,pêcheur,рыбак,fisher
1726,pêcheur,рыбак,angler
1727,pêcheur,рыбачий,no_equality
1728,vider,опорожнить,empty
1729,vider,очистить,empty
1730,vider,очистить,clear
1731,vider,создавать вакуум,void
1732,vider,разрядить,no_equality
1733,vider,пустеть,no_equality
1734,vider,выбрать,no_equality
1735,vider,удалять,no_equality
1736,vider,потрошить,gut
1737,vider,сбрасывать,dump
1738,vider,вытряхивать,no_equality
1739,international,международный,international
1740,international,международный,global
1741,international,международный,world
1742,international,международный,internationally
1743,novice,новичок,novice
1744,novice,новичок,rookie
1745,novice,новичок,newbie
1746,novice,новичок,beginner
1747,novice,новичок,newcomer
1748,novice,новичок,probie
1749,novice,послушник,novice
1750,novice,начинающий,novice
1751,novice,начинающий,beginner
1752,novice,неопытный,green
1753,novice,неопытный,inexperienced
1754,novice,неопытный,untrained
1755,novice,новенький,rookie
1756,novice,новенький,newbie
1757,novice,новенький,newcomer
1758,cinquante,пятьдесят,fifty
1759,cinquante,пятидесятый,fiftieth
1760,cinquante,полсотни,fifty
1761,tablette,таблетка,tablet
1762,tablette,полка,shelf
1763,tablette,табличка,tablet
1764,tablette,плитка,bar
1765,parent,родители,parent
1766,parent,родственник,relative
1767,parent,родственник,relation
1768,parent,родственник,kinsman
1769,parent,родственник,sibling
1770,parent,родительский организм,parent
1771,parent,предки,parent
1772,parent,исходный элемент,no_equality
1773,parent,исходное вещество,no_equality
1774,parent,родительский,parental
1775,parent,родственный,related
1776,parent,исходный,no_equality
1777,océan,океан,ocean
1778,océan,океан,sea
1779,geler,заморозить,freeze
1780,geler,заморозить,ice
1781,geler,замерзать,freeze
1782,geler,промерзнуть,no_equality
1783,geler,превращаться в лед,ice
1784,geler,блокировать,freeze
1785,geler,блокировать,block
1786,geler,перемерзнуть,no_equality
1787,geler,обмерзнуть,no_equality
1788,geler,подмерзнуть,no_equality
1789,geler,смерзаться,no_equality
1790,geler,леденить,no_equality
1791,geler,прерывать,no_equality
1792,halieutique,промысловый,no_equality
1793,épicé,пряный,spicy
1794,épicé,пряный,spiced
1795,épicé,пряный,spicier
1796,plus tard,позже,later
1797,plus tard,позже,subsequently
1798,plus tard,позже,afterwards
1799,plus tard,позже,another time
1800,plus tard,позже,thereafter
1801,plus tard,позже,afterward
1802,plus tard,позже,after
1803,plus tard,позже,then
1804,plus tard,позже,late
1805,plus tard,позже,
1806,plus tard,потом,later
1807,plus tard,потом,subsequently
1808,plus tard,потом,afterwards
1809,plus tard,потом,after
1810,plus tard,потом,then
1811,plus tard,потом,
1812,plus tard,после,later
1813,plus tard,после,afterwards
1814,plus tard,после,after
1815,plus tard,после,then
1816,plus tard,после,
1817,buzzer,зуммер,buzzer
1818,séculaire,вековой,secular
1819,séculaire,вековой,age-old
1820,séculaire,вековой,centuries-old
1821,séculaire,вековой,century-old
1822,séculaire,вековой,century-long
1823,séculaire,светский,secular
1824,séculaire,исконный,no_equality
1825,astre,небесное светило,heavenly body
1826,astre,звезда,star
1827,jurisprudence,прецедентное право,case law
1828,jurisprudence,прецедентное право,case-law
1829,jurisprudence,прецедентное право,caselaw
1830,jurisprudence,юриспруденция,jurisprudence
1831,faire,сделать,make
1832,faire,сделать,get
1833,faire,сделать,take
1834,faire,сделать,give
1835,faire,быть,make
1836,faire,быть,get
1837,faire,быть,go
1838,faire,быть,happen
1839,faire,велеть,no_equality
1840,faire,совершить,make
1841,faire,совершить,take
1842,faire,совершить,
1843,faire,получить,get
1844,faire,получить,provide
1845,faire,получить,
1846,faire,сказать,
1847,faire,играть,act
1848,faire,играть,
1849,faire,посетить,no_equality
1850,faire,считать,
1851,faire,стоить,take
1852,euro,евро,euro
1853,euro,евро,eur
1854,euro,евро,non-euro
1855,euro,евро,euro-based
1856,pencher,наклониться,lean
1857,pencher,наклониться,bend over
1858,pencher,наклониться,bend down
1859,pencher,наклонять,lean
1860,pencher,наклонять,tilt
1861,pencher,завалиться,no_equality
1862,pencher,накренить,no_equality
1863,pencher,пошатнуться,no_equality
1864,relever,поднять,raise
1865,relever,поднять,pick up
1866,relever,поднять,
1867,relever,отмечать,note
1868,relever,решать,meet
1869,relever,решать,address
1870,relever,решать,face
1871,relever,решать,tackle
1872,relever,решать,
1873,relever,вставать,rise
1874,relever,вставать,get up
1875,relever,преодолеть,tackle
1876,relever,преодолеть,overcome
1877,relever,преодолеть,confront
1878,relever,преодолеть,
1879,relever,приподниматься,no_equality
1880,relever,освобождать,relieve
1881,relever,освобождать,release
1882,relever,реагировать,meet
1883,relever,реагировать,address
1884,relever,реагировать,respond
1885,relever,реагировать,
1886,relever,получать,
1887,relever,запеленговать,no_equality
1888,relever,подчиняться,
1889,moment,момент,time
1890,moment,момент,moment
1891,moment,момент,point
1892,moment,момент,timing
1893,moment,момент,minute
1894,moment,момент,stage
1895,moment,момент,second
1896,moment,момент,juncture
1897,moment,момент,instant
1898,moment,момент,momentum
1899,moment,момент,then
1900,moment,момент,
1901,moment,подходящее время,no_equality
1902,moment,настоящее время,
1903,moment,движения,
1904,publicité,реклама,advertising
1905,publicité,реклама,advertisement
1906,publicité,реклама,publicity
1907,publicité,реклама,ad
1908,publicité,реклама,commercial
1909,publicité,реклама,advert
1910,publicité,реклама,advertisment
1911,publicité,реклама,advertizing
1912,publicité,реклама,
1913,publicité,общественность,no_equality
1914,publicité,публичность,publicity
1915,publicité,рекламный ролик,advertisement
1916,publicité,рекламный ролик,commercial
1917,publicité,рекламная деятельность,advertising
1918,publicité,огласка,publicity
1919,publicité,рекламирование,advertising
1920,publicité,рекламирование,advertisement
1921,publicité,рекламное дело,advertising
1922,publicité,рекламное дело,publicity
1923,publicité,рекламное дело,ad
1924,publicité,рекламное дело,promotional
1925,publicité,оглашение,no_equality
1926,électrique,электрический,electric
1927,électrique,электрический,electrical
1928,électrique,электрический,electricity
1929,automne,осень,fall
1930,automne,осень,autumn
1931,brillant,блестящий,brilliant
1932,brillant,блестящий,bright
1933,brillant,блестящий,shiny
1934,brillant,блестящий,glossy
1935,brillant,блестящий,shining
1936,brillant,блестящий,sparkly
1937,brillant,блестящий,excellent
1938,brillant,блестящий,gleaming
1939,brillant,глянцевый,glossy
1940,brillant,светящийся,shiny
1941,brillant,светящийся,glowing
1942,brillant,сияющий,bright
1943,brillant,сияющий,shiny
1944,brillant,сияющий,shining
1945,brillant,сияющий,glowing
1946,brillant,сияющий,sparkling
1947,brillant,сверкающий,shiny
1948,brillant,сверкающий,shining
1949,brillant,сверкающий,glittering
1950,brillant,сверкающий,sparkling
1951,brillant,великолепный,brilliant
1952,brillant,великолепный,excellent
1953,brillant,великолепный,
1954,brillant,талантливый,brilliant
1955,brillant,талантливый,clever
1956,brillant,выдающийся,brilliant
1957,brillant,выдающийся,stellar
1958,brillant,выдающийся,
1959,brillant,умный,brilliant
1960,brillant,умный,bright
1961,brillant,умный,clever
1962,brillant,глянцевитый,no_equality
1963,brillant,блеск,shine
1964,brillant,блеск,brilliance
1965,brillant,блеск,brightness
1966,brillant,блеск,gloss
1967,brillant,бриллиант,diamond
1968,adjectif,прилагательное,adjectif
1969,planche,доска,board
1970,planche,доска,plank
1971,planche,доска,floorboard
1972,planche,серфинг,no_equality
1973,planche,лыжи,no_equality
1974,planche,планка,plank
1975,planche,роликовая доска,board
1976,planche,роликовая доска,plank
1977,planche,роликовая доска,floorboard
1978,planche,половица,floorboard
1979,planche,рисунок,
1980,planche,театральные подмостки,no_equality
1981,planche,полка,shelf
1982,planche,печатная форма,plate
1983,planche,набор,
1984,planche,филенка,no_equality
1985,planche,гравюра,no_equality
1986,planche,грядка,no_equality
1987,planche,планшетка,no_equality
1988,époque,эпоха,era
1989,époque,эпоха,period
1990,époque,эпоха,age
1991,époque,эпоха,epoch
1992,époque,время,time
1993,époque,время,period
1994,époque,время,day
1995,époque,время,point
1996,époque,время,
1997,époque,година,no_equality
1998,dynamite,динамит,dynamite
1999,seulement,только,only
2000,seulement,только,just
2001,seulement,только,alone
2002,seulement,только,merely
2003,seulement,только,simply
2004,seulement,только,solely
2005,seulement,только,but
2006,seulement,только,limited
2007,seulement,только,exclusively
2008,seulement,только,
2009,seulement,просто,only
2010,seulement,просто,just
2011,seulement,просто,merely
2012,seulement,просто,simply
2013,seulement,единственно,only
2014,seulement,единственно,solely
2015,seulement,однако,but
2016,seulement,однако,even
2017,seulement,однако,
2018,vestibule,прихожая,vestibule
2019,vestibule,прихожая,hallway
2020,vestibule,прихожая,hall
2021,vestibule,преддверие,no_equality
2022,manière,способ,way
2023,manière,способ,manner
2024,manière,способ,mode
2025,manière,способ,
2026,manière,манеры,manner
2027,manière,форма,way
2028,manière,форма,mode
2029,manière,форма,
2030,manière,стиль,way
2031,manière,стиль,manner
2032,manière,стиль,mode
2033,manière,стиль,
2034,manière,прием,
2035,manière,образ действий,no_equality
2036,manière,искусственность,no_equality
2037,rompre,разорвать,break
2038,rompre,разорвать,sever
2039,rompre,разорвать,disrupt
2040,rompre,разорвать,break off
2041,rompre,преломить хлеб,no_equality
2042,rompre,порывать,no_equality
2043,rompre,разломить,break
2044,rompre,ломаться,break
2045,rompre,отрываться,no_equality
2046,reprendre,возобновить,resume
2047,reprendre,возобновить,return to
2048,reprendre,возобновить,restart
2049,reprendre,возобновить,renew
2050,reprendre,возобновить,recommence
2051,reprendre,возобновить,revive
2052,reprendre,возобновить,
2053,reprendre,вернуться,resume
2054,reprendre,вернуться,get back
2055,reprendre,вернуться,go back
2056,reprendre,вернуться,
2057,reprendre,взять обратно,take back
2058,reprendre,забрать,pick up
2059,reprendre,забрать,recover
2060,reprendre,забрать,
2061,reprendre,подхватить,pick up
2062,reprendre,подхватить,echo
2063,reprendre,перенять,take over
2064,reprendre,повторять,repeat
2065,reprendre,повторять,renew
2066,reprendre,повторять,echo
2067,reprendre,повторять,
2068,reprendre,отбить,retake
2069,reprendre,отбить,recapture
2070,savoir,знать,know
2071,savoir,знать,find out
2072,savoir,знать,learn
2073,savoir,знать,hear
2074,savoir,знать,tell
2075,savoir,мочь,can
2076,savoir,мочь,be able to
2077,savoir,же знать,know
2078,savoir,же знать,hear
2079,savoir,же знать,tell
2080,savoir,выучить,learn
2081,savoir,знание,knowledge
2082,savoir,знания,knowledge
2083,savoir,знания,information
2084,savoir,ученость,no_equality
2085,électricité,электричество,electricity
2086,électricité,электричество,power
2087,électricité,электричество,energy
2088,électricité,электричество,electrical
2089,électricité,электричество,blackout
2090,électricité,энергетика,power
2091,électricité,энергетика,energy
2092,électricité,электротехника,electricity
2093,électricité,электропромышленность,no_equality
2094,éventail,спектр,range
2095,éventail,спектр,variety
2096,éventail,спектр,spectrum
2097,éventail,спектр,array
2098,éventail,спектр,scope
2099,éventail,спектр,set
2100,éventail,спектр,breadth
2101,éventail,спектр,continuum
2102,éventail,спектр,gamut
2103,éventail,спектр,
2104,éventail,веер,fan
2105,éventail,разброс,range
2106,éventail,вилка,no_equality
2107,bout,кончик,tip
2108,bout,кончик,fingertip
2109,bout,конец,end
2110,bout,конец,
2111,bout,обрывок,scrap
2112,bout,обрывок,piece
2113,bout,край,side
2114,bout,край,edge
2115,bout,край,
2116,bout,обрезок,scrap
2117,bout,отрезок,piece
2118,bout,отрезок,stretch
2119,bout,пенис,no_equality
2120,bout,ветвь,no_equality
2121,présenter,представить,present
2122,présenter,представить,submit
2123,présenter,представить,introduce
2124,présenter,представить,provide
2125,présenter,представить,make
2126,présenter,представить,give
2127,présenter,представить,produce
2128,présenter,представить,pose
2129,présenter,представить,represent
2130,présenter,представить,
2131,présenter,предъявить,present
2132,présenter,предъявить,submit
2133,présenter,предъявить,show
2134,présenter,предъявить,file
2135,présenter,предъявить,produce
2136,présenter,оформить,no_equality
2137,présenter,предлагать,submit
2138,présenter,предлагать,provide
2139,présenter,предлагать,offer
2140,présenter,иметь,
2141,présenter,присутствовать,appear
2142,présenter,присутствовать,
2143,présenter,преподнести,present
2144,présenter,преподнести,give
2145,présenter,подать,submit
2146,présenter,знакомить,introduce
2147,présenter,излагать,present
2148,déposer,сдать на хранение,no_equality
2149,déposer,подать,submit
2150,déposer,сдавать,deposit
2151,déposer,подавать заявку,no_equality
2152,déposer,положить,put
2153,déposer,положить,
2154,déposer,осаждать,no_equality
