,word,local_word,examples,local_examples
0,word,mot,key word|english word|first word|good word,le mot-clé|mot anglais|premier mot|bonne parole
1,and,et,,
2,and,et,,
3,and,et,He thinks of you day and night,Il pense à toi jour et nuit
4,and,mais,It's an embarrassing joke and not an insult,C'est embarrassant blague et pas une insulte
5,and,et,This is a squid and not an octopus,C'est un calmar et pas un poulpe
6,that,donc,,
7,that,ce,,
8,that,qui / qui / celui qui,I know the guy that sold you the disk,Je connais le gars qui vous a vendu le disque
9,that,le,On that evening I met Natalie|Do you see those two marks on the wall?,"Sur la soirée, j'ai rencontré Natalie|Voyez-vous ces deux marques sur le mur?"
10,that,que,Tell him that Margaret wanted to see him,Dites-lui que Margaret voulait le voir
11,that,pour,Turn the mirror so that the room becomes visually larger,Tourner le miroir de sorte que la pièce devient visuellement plus
12,for,pour,,
13,for,sur,,
14,for,pour,,
15,for,dans,,
16,for,par,,
17,for,de,,
18,for,parce que / pour,"Lord forgive me, for I've sinned","Seigneur, pardonne-moi, car j'ai péché"
19,with,avec,,
20,with no,sans,,
21,but,mais,,
22,but,cependant,,
23,but,et,,
24,but,mais,He's hardworking but not very intelligent,Il est laborieux mais pas très intelligent
25,but,et,You may tell that to others but not to me,Vous pouvez dire que pour les autres mais pas pour moi
26,but,néanmoins,"What he says is ugly, but it's quite true","Ce qu'il dit, c'est moche, mais c'est tout à fait vrai"
27,but,cependant,"Sam would have been best, but he was dead","Sam aurait été mieux, mais il était mort"
28,but,comme / sauf comme,There was nothing else to do but to wait,Il n'y avait rien d'autre à faire que d'attendre
29,but,pour ne pas,Never a day passes but he calls her,Jamais un jour ne passe sans qu'il l'appelle
30,you,vous,May I offer you a drink?,Puis-je vous offrir un verre?
31,you,tu,I'm thinking about you,Je pense à vous
32,this,ce,Do you recognise this object?,Reconnaissez-vous cet objet?
33,this,ce,I will explain this to you more fully later,Je vais vous expliquer ce à vous plus en détail plus tard
34,not,on ne saurait,,
35,not,peu,,
36,not,pas assez,,
37,not,tout à fait,,
38,not,mauvais,,
39,not,il est impossible,,
40,have,avoir,to have the right|to have children|to have consequences|to have access,pour avoir le droit|pour avoir des enfants|d'avoir des conséquences|pour avoir accès
41,have,être,to have time|to have their hands full|to have a product|to have nuclear weapons,pour avoir le temps|pour avoir les mains pleines|pour avoir un produit|posséder des armes nucléaires
42,have,recevoir,to have a chance|to have infections,pour avoir une chance|une infection
43,have,posséder,to have legitimacy|to have its own local particularities,la légitimité|avoir ses particularités locales
44,have,apporter,,
45,have,pouvoir,,
46,have got,être,,
47,have got,frapper,,
48,have to,придтись,,
49,have to,contraindre,,
50,have to,tomber,,
51,have to,suivre,,
52,have to,être nécessaire,,
53,have to,obliger,,
54,have to,avoir,,
55,letter,lettre,open letter|cover letter|official letter|registered letter,lettre ouverte|lettre d'accompagnement|lettre officielle|lettre recommandée
56,letter,lettre,drive letter|first letter|letter of the law|capital letter,lettre de lecteur|première lettre|la lettre de la loi|majuscule
57,letter,symbole,letters of genetic code,lettres de code génétique
58,plate,plaque,color plate|offset plate|phosphorous plate|gold plate,plaque de couleur|des plaques offset|le phosphore de la plaque|plaque en or
59,plate,cuisinière,tectonic plate|base plate|sandwich plate|wall plate,la plaque tectonique|plaque de base|plaque sandwich|plaque murale
60,plate,assiette,souvenir plates|dinner plate,assiettes souvenir|assiette
61,plate,disque,glass plate|X-ray plate,plaque de verre|Plaque à rayons X
62,plate,feuille,,
63,plate,panonceau,,
64,plate,feuilles,,
65,plate,ustensile,,
66,plate,planche,,
67,treat,régalade,morning treat,matin traiter
68,treat,plaisir,,
69,treat,friandise,,
70,treat,traiter,to treat people,traiter les gens de
71,treat,considérer,,
72,treat,se rapporter à,,
73,treat,se tourner,,
74,treat,guérir,,
75,treat,se considérer,,
76,treat,régaler,,
77,treat,traiter,to treat even vast skin areas,pour traiter de vastes zones de la peau
78,treat,se soigner,,
79,diner,diners,,
80,dinner,dîner,romantic dinner|gala dinner|family dinner|themed dinner,dîner romantique|gala|les repas de famille|dîner à thème
81,dinner,dîner,business dinner|excellent dinner,dîner d'affaires|excellent dîner
82,necessary,nécessaire,,
83,necessary,obligatoire,,
84,necessary,nécessaire,,
85,necessary,inaliénable,,
86,necessary,dû,,
87,go,aller,to go home|to go further|to go straight|to go forward,rentrer|pour aller plus loin|pour aller tout droit|pour aller de l'avant
88,go,aller,to go well|to go there|to go down|to go wrong,pour aller bien|pour y aller|descendre|aller de mal
89,go,être,to go decisively|to go tomorrow|to go in vain,pour aller de manière décisive|aller demain|pour aller en vain
90,go,marcher,,
91,go,passer,to go smoothly|to go here|to go too well|to go into her exam,aller en douceur|aller ici|aller trop bien|pour aller à son examen
92,go,aller,to go to summer camp|to go to pristine reefs|to go to this village,pour aller à un camp d'été|pour aller aux récifs Vierges|pour aller dans ce village
93,go,passer,to go to the background image|to go into its pinwheel display,pour aller à l'image d'arrière-plan|pour aller dans son moulinet affichage
94,go,aller,to go there directly,pour y aller directement
95,go,aller à,,
96,go away,quitter,,
97,go up,monter,,
98,go up,convenir,,
99,go up,rosée,,
100,go awry,devenir fou,,
101,go around,contourner,,
102,go around,tourner,,
103,go around,conduire à travers le monde,,
104,go around,voyager souvent,,
105,go around,suffire,,
106,go around,survoler,,
107,go around,marcher autour,,
108,go out,sortir,,
109,go out,sortir,to go out into the streets,de sortir dans les rues
110,go out,aller,,
111,go out,s'en aller,,
112,go out,quitter,,
113,go out,envoyer,,
114,go out,aller,,
115,go out,partir,,
116,go out,sortir,,
117,go off,nager,,
118,secret,secret,,
119,secret,secret,,
120,secret,intime,,
121,secret,secret,state secret|secret to high performance|shared secret|little secret,secret d'état|secret de la haute performance|secret partagé|petit secret
122,secret,mystère,trade secret|family secret|military secret|official secret,secret de commerce|secret de famille|secret militaire|le secret officiel
123,table,tabulaire,,
124,table,de table,,
125,table,bureau,round table|dining table|pool table|negotiating table,table ronde|table de salle à manger|billard|table de négociation
126,table,tableau,routing table|following table|periodic table|partition table,la table de routage|tableau suivant|tableau périodique|la table de partition
127,table,table,coffee table|dressing table|small table|changing table,table à café|coiffeuse|petite table|table à langer
128,table,se considérer,,
129,create,créer,to create a vacuum|to create conditions|to create a system|to create institutions,pour créer un vide|pour créer les conditions|pour créer un système de|créer des institutions
130,create,créer,to create a world|to create problems|to create the impression|to create the circumstances,pour créer un monde|pour créer des problèmes|pour créer l'impression|pour créer les circonstances
131,create,se former,,
132,create,former,,
133,warm,chaud,very warm,très chaud
134,warm,Il fait chaud,,
135,warm,confortable,,
136,warm,chaud,,
137,warm,cordial,,
138,warm,réchauffer,,
139,warm,chauffer,,
140,warm,chauffer,,
141,warm up,chauffer,,
142,warm up,se réchauffer,,
143,nobody,quiconque,Nobody says it will be easy,Personne ne dit qu'il va être facile
144,entire,tout,,
145,entire,complet,,
146,entire,entière,,
147,entire,tous,,
148,entire,monobloc,,
149,entire,holistique,,
150,anything,n'importe quoi,Have you ever seen anything like this?,Avez-vous jamais vu quelque chose comme cela?
151,anything,rien,We aren’t going to find anything out here.,Nous n'allons pas trouver quelque chose ici.
152,anything,C'est tout,I'll do anything I can,Je vais faire tout ce que je peux
153,background,parasite,,
154,background,de référence,,
155,background,toile de fond,transparent background|white background|black background|radiation background,arrière-plan transparent|fond blanc|arrière-plan noir|le rayonnement de fond
156,background,le mode arrière-plan,,
157,background,origine,ethnic background|family background,l'origine ethnique|la famille de fond
158,background,arrière-plan,,
159,background,l'image de fond,,
160,background,condition préalable,,
161,background,racine,immigrant background,origine des immigrants
162,child,enfant,young child|Pakistani children|innocent child|healthy child,jeune enfant|Enfants pakistanais|enfant innocent|sain de l'enfant
163,child,enfant,first child|second child|small child|virtual child,premier enfant|deuxième enfant|petit enfant|virtuelle enfant
164,child,tous les enfants,,
165,child,placement d'un enfant,,
166,childhood,enfance,early childhood|happy childhood|unhappy childhood|very difficult childhood,de la petite enfance|enfance heureuse|enfance malheureuse|enfance très difficile
167,childhood,enfance,,
168,everything,tout / tous les,Everything else doesn't matter,Tout le reste n'a pas d'importance
169,grandchild,petit-fils,little grandchildren,peu de petits-enfants
170,ketchup,ketchup,,
171,point,point,starting point|access point|percentage point|ideal starting point,point de départ|point d'accès|point de pourcentage|point de départ idéal
172,point,paragraphe,basis point|turning point|vaccination points|passport control points,d'un point de base|tournant|points de vaccination|points de contrôle des passeports
173,point,Un instant...,tipping point|key point|important point|certain point,point de bascule|point clé|point important|certains point
174,point,lunette,ACP Point|bonus point|Reward Point|political point,Point ACP|point de bonus|Point De Récompense|point politique
175,point,score,penalty point,point de pénalité
176,point,sens,,
177,point,affaire,,
178,point,lunette,first point,premier point
179,point,indiquer,to point at the map,pointez sur la carte
180,point,indiquer,to point dramatically|to point the way,au point de façon spectaculaire|pour indiquer le chemin
181,point,diriger,,
182,point,noter,,
183,point,invoquer,,
184,point,montrer,,
185,point,tourner,,
186,point,célébrer,,
187,point out,noter,,
188,point out,identifier,,
189,point out,indiquer,to sensibly point out gold's risks|to point out gold's risks|to point out the information's absence,intelligemment point de l'or de risques|pour souligner l'or des risques|pour souligner l'absence d'information
190,point out,célébrer,,
191,point out,indiquer,,
192,point out,souligner,,
193,point out,remarquer,,
194,point out,pointer,,
195,point out,rappeler,,
196,strength,force,physical strength|growing strength|political strength|economic strength,la force physique|force de plus en plus|la force politique|la force économique
197,strength,résistance,structural strength,résistance structurale
198,strength,fort,key strength,force de la clé
199,strength,puissant,industrial strength,force industrielle
200,strength,avantage,,
201,strength,puissance,,
202,star,étoile,red star|gold star|rising star|bright star,le red star|étoile d'or|rising star|bright star
203,star,stars,,
204,star,vieux,,
205,star,s'enlever,,
206,thing,chose,interesting thing|different thing|simple thing|important thing,chose intéressante|autre chose|quelque chose de simple|chose importante
207,thing,affaire,good thing|first thing|terrible thing,bonne chose|première chose|chose terrible
208,thing,pièce,rusted circular thing|marvelously constructed thing|little thing|weird thing,rouillé circulaire chose|merveilleusement construits chose|peu de chose|chose bizarre
209,thing,situation,,
210,thing,objet,non-living thing,chose non vivante
211,thing,événement,,
212,thing,Un instant...,key thing|very positive thing|second thing,clé de chose|chose de très positif|deuxième chose
213,thing,objet,,
214,thing,phénomène,urban things|common thing,urbain choses|chose commune
215,coincide,coïncider,,
216,coincide,coïncider,to coincide precisely,pour coïncider précisément
217,coincide,chronométrer,,
218,dance,danse,folk dance|classical dance|traditional dance|Dance of Fire,la danse folklorique|danse classique|danse traditionnelle|Danse du feu
219,dance,bal,,
220,dance,danse,wild dance,danse sauvage
221,dance,danser,to dance together,à danser ensemble
222,dance,danser,,
223,dance,danser,,
224,countryside,terrain,surrounding countryside|Tuscan countryside|beautiful countryside|green countryside,la campagne environnante|Campagne toscane|belle campagne|verte campagne
225,countryside,village,Andalusian countryside,Campagne andalouse
226,countryside,nature,,
227,countryside,alentours,,
228,countryside,paysage rural,,
229,countryside,paysage,,
230,countryside,des banlieues,,
231,break,pause,lunch break|winter break|short break|small break,pause déjeuner|vacances d'hiver|courte pause|petite pause
232,break,détente,relaxing break|family break|peaceful break|active break,pause détente|l'éclatement de la famille|halte paisible|pause active
233,break,écart,single-strand breaks|radical break|unrepaired single-strand breaks,simple-brin|rupture radicale|non réparés simple-brin
234,break,allégement,tax break,d'impôt
235,break,vacances,summer break|spring break|mid-winter break,les vacances d'été|relâche|milieu des vacances d'hiver
236,break,changement,,
237,break,vacance,,
238,break,percée,,
239,break,pause,commercial break,pause commerciale
240,break,casser,to break his legs,pour casser les jambes
241,break,violer,to break the law|to break the rules,d'enfreindre la loi|pour briser les règles
242,break,violer,to break with convention,pour rompre avec la convention
243,break,briser,to break one transaction|to break my heart,pour briser une transaction|pour briser mon coeur
244,break,casser,to mostly break stealth,pour briser la discrétion
245,break,rompre,to break this vicious circle,pour rompre ce cercle vicieux
246,break,battre,to break the record|to break every record,pour battre le record|casser chaque enregistrement
247,break,rompre avec,,
248,break,détruire,,
249,break up,étouffer,,
250,break up,overclocker,,
251,break up,liquider,,
252,break up,se prélasser,,
253,break up,divulguer,,
254,break up,se désagréger,,
255,break up,bloquer,,
256,break up,arracher,,
257,break up,se séparer,,
258,break down,se casser,,
259,break down,détruire,,
260,break down,se casser,to break down a lot,décomposer beaucoup
261,break down,casser,,
262,break down,briser,,
263,break down,se détruire,,
264,break down,être perturbé,,
265,break down,dissiper,,
266,break down,détruire,,
267,break off,rompre,,
268,break off,rupture,,
269,break off,se taire,,
270,break off,tomber,,
271,break off,interrompre,,
272,break off,déchirer,,
273,break off,se briser,,
274,break out,éclater,,
275,break out,éclater,,
276,break out,commencer,,
277,break out,s'enflammer,,
278,break out,échapper,,
279,break out,percer,,
280,mother,mère,single mother|young mother|surrogate mother|poor mother,mère célibataire|jeune mère|mère porteuse|pauvre mère
281,mother,matière,Mother Divine|God Mother|mothers of the dead,La Mère Divine|Dieu Mère|les mères des morts
282,mother,maman,doting mother|ideal mother,tendre mère|idéal mère
283,start,début,good start|fresh start|tournament's start|course start,bon début|nouveau départ|tournoi de début de la|début des cours
284,start,lancement,slow start|quick start|Joyful starts|official start,démarrage lent|de démarrage rapide|Joyeux commence|départ officiel
285,start,démarrage,remote start|Web Start|first start|first start of the program,démarrage à distance|Web Start|premier démarrage|premier démarrage du programme
286,start,start,,
287,start,traité START,,
288,start,commencer,to start the game|to start now|to start a public campaign|to start a business,pour démarrer le jeu|pour commencer maintenant|pour démarrer une campagne publique|pour démarrer une entreprise
289,start,commencer,to start a bilateral confrontation|to start one's own business effectively|to start beneath the baseline|to start this year,pour lancer une confrontation bilatérale|pour démarrer sa propre entreprise efficacement|pour commencer sous la ligne de base|pour ce début d'année
290,start,commencer,to start here,commencer ici
291,start,devenir,,
292,start,commencer,,
293,start,démarrer,to start the installation process|to start your browser,pour démarrer le processus d'installation|pour commencer votre navigateur
294,start,commencer à,to start the normalization process,pour démarrer le processus de normalisation
295,start,démarrer,,
296,start,ouvrir,to start a savings account|to start her own business,pour démarrer un compte d'épargne|pour démarrer sa propre entreprise
297,start up,exécuter,,
298,start up,exécutant,,
299,start up,redémarrer,,
300,start up,démarrer,,
301,start out,commencer avec l'électricité,,
302,start off,commencer,to start off with wine first,pour commencer avec le vin premier
303,tip,Soviet,This week's tip|useful tip|general tips,Le Conseil de cette semaine|conseil utile|conseils généraux
304,tip,pointage,,
305,tip,bulle,small tip,petite astuce
306,tip,mettre en biais,to tip the cow,pour renverser la vache
307,tip,renverser,,
308,tip,pousser,,
309,tip,plonger,,
310,apologize,s'excuser devant,,
311,apologize,s'excuser,,
312,apologize,faire des excuses,,
313,apologize,présenter des excuses,,
314,apologize,porter ses excuses,,
315,apologize,s'excuser,,
316,apologize,demander pardon,,
317,come,arriver,to come here|to come to the conclusion|to come home|to come tomorrow,pour venir ici|pour en venir à la conclusion|pour revenir à la maison|à venir demain
318,come,venir,to come again|to come over here|to now come to power|to come quickly,pour venir de nouveau|pour venir ici|maintenant est venu au pouvoir|à venir rapidement
319,come,être,to come down|to come over,descendre|à venir
320,come,arriver,to come here again|to come from somewhere,pour venir ici à nouveau|pour venir de quelque part
321,come,envoyer,to come in yesterday,pour venir hier
322,come,venir,to come from all over the world,à venir de tous les coins du monde
323,come,survenir,,
324,come,survenir,,
325,come,aller,,
326,come out,sortir,,
327,come out,sortir,,
328,come out,envoyer,,
329,come out,prendre la parole,,
330,come out,résulter,,
331,come out,venir,,
332,come out,arriver,,
333,come out,apparaître,,
334,come out,s'exprimé,,
335,come together,объедениться,,
336,come together,se réunir,,
337,come together,объеденяться,,
338,come together,se réunir,,
339,come together,unir leurs forces,,
340,come together,rencontrer,,
341,come together,s'unir,,
342,come together,se former,,
343,come together,se réunir,,
344,come across,tomber,,
345,come across,se heurter,,
346,come across,rencontrer,,
347,come across,tomber sur,,
348,come across,se faire prendre,,
349,come across,traverser,,
350,come across,heurter,,
351,come back,revenir,to come back quickly|to come back here,pour revenir rapidement|pour revenir ici
352,come back,revenir,to come back home late,rentrer tard à la maison
353,come back,arriver,,
354,come into,entrer,to come into the room,pour venir dans la chambre
355,come into,prendre pied,to come into force,pour entrer en vigueur
356,come into,entrer,to come into play,à entrer en jeu
357,come up,s'approcher de,,
358,come up,arriver,to come up that decision,pour arriver à cette décision
359,come up,convenir,,
360,come up,lever,,
361,come up,venir,,
362,come up,survenir,,
363,come up,prendre la parole,,
364,come up,surgir,,
365,come up,monter,,
366,come down,descendre,,
367,curriculum,curriculum,educational curriculum,programme de l'enseignement
368,curriculum,curriculum,,
369,curriculum,programme de formation,,
370,curriculum,programme scolaire,school curriculum,le programme de l'école
371,curriculum,cursus,,
372,curriculum,cours d'études,,
373,expertise,expérience,technical expertise|international expertise|considerable expertise|professional expertise,expertise technique|l'expertise internationale|une expertise considérable|des professionnels de l'expertise
374,expertise,connaissance,scientific expertise,l'expertise scientifique
375,expertise,examen,sanitary-hygienical expertise|local expertise,expertise sanitaire et hygiénique|l'expertise locale
376,expertise,compétence,,
377,expertise,compétence,,
378,expertise,avis d'expert,,
379,expertise,le savoir-faire,,
380,expertise,qualification,,
381,expertise,spécialisation,,
382,freeze,congélation,credit freeze|price freeze|settlement freeze|armament freeze,gel du crédit|gel des prix|gel de la colonisation|l'armement de gel
383,freeze,moratoire,,
384,freeze,gel,winter freeze,l'hiver de gel
385,freeze,gel,,
386,freeze,fading,,
387,freeze,congeler,to freeze history,pour figer l'histoire
388,freeze,geler,,
389,freeze,geler,,
390,freeze,geler,,
391,freeze,figer,,
392,freeze,se figer,,
393,freeze,suspendre,,
394,freeze,accrocher,,
395,freeze,avoir froid,,
396,issue,question,key issue|security issue|economic issue|political issue,question clé|problème de sécurité|question économique|question politique
397,issue,problème,global issue|environmental issue|social issue|serious issue,problème mondial|question environnementale|question sociale|question sérieuse
398,issue,édition,bond issue|special issue|next issue|first issue,de l'émission d'obligations|numéro spécial|prochain numéro|première question
399,issue,thème,priority issue|global hot-button issue,question prioritaire|mondial de chaud-bouton de problème
400,issue,tâche,short term issues|foreign - policy issue|current issue|emerging issue,à court terme|autre question de politique étrangère|question d'actualité|question émergente
401,issue,publier,to issue a fatwa,d'émettre une fatwa
402,issue,délivrer,to issue a warning,pour émettre un avertissement
403,issue,publier,,
404,issue,publier,to issue a report|to issue a hit list,à l'émission d'un rapport|de délivrer une liste de
405,issue,délivrer,,
406,issue,prononcer,,
407,issue,produire,,
408,issue,répandre,,
409,issue,prendre la parole,,
410,parent,parental,,
411,parent,parent,genetic parents|Poor parent|American parents|young parent,les parents génétiques|Parent pauvre|Les parents américains|jeune parent
412,member,membre,family member|eu member|IMU member|member of parliament,membre de la famille|membre de l'union européenne|IMU membre|député
413,member,participant,party member|system member|program member|active member,membre du parti de l'|système de membre|membre du programme|membre actif
414,band,groupe,relatively small band|gothic band|classic band|music band,groupe relativement petit|gothique bande|bande classique|groupe de musique
415,band,bande,blues band,blues band
416,band,gamme,broad band|frequency band|noise band,large bande|bande de fréquence|bande de bruit
417,band,collectif,italian band,groupe italien
418,band,gang,armed band|band of thug,armés de la bande de|bande de voyou
419,band,ruban,elastic band|steel band|broad rubber band,bande élastique|bande d'acier|large bande de caoutchouc
420,band,orchestre,brass band|school's marching band|army band,fanfare|l'école de la fanfare|musique de l'armée
421,band,ensemble,,
422,order,commande,individual order|special order|export order|initial order,commande individuelle|commande spéciale|commande à l'exportation|première commande
423,order,ordre,public order|world order|international order|liberal order,l'ordre public|l'ordre du monde|l'ordre international|ordre libéral
424,order,ordre,limit order|mental order|government order|court order,afin de limiter|d'ordre mental|l'arrêté du gouvernement|ordonnance de la cour
